GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
18,1,1,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,5h,2s,,990,15,0,DEALT_HOLE,0,0,
18,1,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,8h,Kd,,1000,15,0,DEALT_HOLE,0,0,
18,1,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,4d,9c,,995,15,0,DEALT_HOLE,0,0,
18,1,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,4d,9c,,995,15,0,POST_SB,0,0,
18,1,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,5h,2s,,990,15,0,POST_BB,0,0,
18,1,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,8h,Kd,,990,15,0,CALL,10,0,
18,1,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,SB,4d,9c,,990,25,0,CALL,5,0,
18,1,8,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,BB,5h,2s,,990,30,0,CHECK,0,0,
18,1,9,Flop,,,,,,,,Jd Qc 7c,0,30,0,DEALT_FLOP,0,0,
18,1,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,SB,4d,9c,Jd Qc 7c,990,30,0,CHECK,0,0,
18,1,11,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,BB,5h,2s,Jd Qc 7c,990,30,0,CHECK,0,0,
18,1,12,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,8h,Kd,Jd Qc 7c,990,30,0,CHECK,0,0,
18,1,13,Turn,,,,,,,,Jd Qc 7c 7h,0,30,0,DEALT_TURN,0,0,
18,1,14,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,SB,4d,9c,Jd Qc 7c 7h,990,30,0,CHECK,0,0,
18,1,15,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,BB,5h,2s,Jd Qc 7c 7h,990,30,0,CHECK,0,0,
18,1,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,8h,Kd,Jd Qc 7c 7h,970,30,0,BET,20,0,
18,1,17,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,SB,4d,9c,Jd Qc 7c 7h,970,50,0,CALL,20,0,
18,1,18,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,BB,5h,2s,Jd Qc 7c 7h,870,70,0,RAISE,100,0,
18,1,19,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,8h,Kd,Jd Qc 7c 7h,870,190,0,CALL,100,0,
18,1,20,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,SB,4d,9c,Jd Qc 7c 7h,770,290,0,RAISE,100,0,
18,1,21,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,BB,5h,2s,Jd Qc 7c 7h,870,490,0,FOLD,0,0,
18,1,22,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,8h,Kd,Jd Qc 7c 7h,870,490,0,FOLD,0,0,
18,1,23,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,4d,9c,Jd Qc 7c 7h,1260,490,0,WINS_POT,0,490,Premature Win
18,2,1,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,3c,8h,,865,15,0,DEALT_HOLE,0,0,
18,2,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Qd,9d,,860,15,0,DEALT_HOLE,0,0,
18,2,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,5h,2c,,1260,15,0,DEALT_HOLE,0,0,
18,2,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,3c,8h,,865,15,0,POST_SB,0,0,
18,2,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Qd,9d,,860,15,0,POST_BB,0,0,
18,2,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BTN,5h,2c,,1250,15,0,CALL,10,0,
18,2,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,SB,3c,8h,,860,25,0,CALL,5,0,
18,2,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BB,Qd,9d,,840,30,0,BET,20,0,
18,2,9,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BTN,5h,2c,,1210,50,0,RAISE,20,0,
18,2,10,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,SB,3c,8h,,860,90,0,FOLD,0,0,
18,2,11,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BB,Qd,9d,,820,90,0,CALL,20,0,
18,2,12,Flop,,,,,,,,6d 8s Kh,0,110,0,DEALT_FLOP,0,0,
18,2,13,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BB,Qd,9d,6d 8s Kh,820,110,0,CHECK,0,0,
18,2,14,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BTN,5h,2c,6d 8s Kh,1210,110,0,CHECK,0,0,
18,2,15,Turn,,,,,,,,6d 8s Kh 5c,0,110,0,DEALT_TURN,0,0,
18,2,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BB,Qd,9d,6d 8s Kh 5c,820,110,0,CHECK,0,0,
18,2,17,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BTN,5h,2c,6d 8s Kh 5c,1210,110,0,CHECK,0,0,
18,2,18,River,,,,,,,,6d 8s Kh 5c 7d,0,110,0,DEALT_RIVER,0,0,
18,2,19,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BB,Qd,9d,6d 8s Kh 5c 7d,820,110,0,CHECK,0,0,
