GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
5,1,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,7d,3d,,990,15,0,DEALT_HOLE,0,0,
5,1,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,6d,3s,,1000,15,0,DEALT_HOLE,0,0,
5,1,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Jc,8h,,995,15,0,DEALT_HOLE,0,0,
5,1,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Jc,8h,,995,15,0,POST_SB,0,0,
5,1,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,7d,3d,,990,15,0,POST_BB,0,0,
5,1,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,6d,3s,,990,15,0,CALL,10,0,
5,1,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,SB,Jc,8h,,990,25,0,CALL,5,0,
5,1,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BB,7d,3d,,990,30,0,CHECK,0,0,
5,1,9,Flop,,,,,,,,9c 8d 4s,0,30,0,DEALT_FLOP,0,0,
5,1,10,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,SB,Jc,8h,9c 8d 4s,990,30,0,CHECK,0,0,
5,1,11,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BB,7d,3d,9c 8d 4s,990,30,0,CHECK,0,0,
5,1,12,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,6d,3s,9c 8d 4s,990,30,0,CHECK,0,0,
5,1,13,Turn,,,,,,,,9c 8d 4s 8s,0,30,0,DEALT_TURN,0,0,
5,1,14,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.5,SB,Jc,8h,9c 8d 4s 8s,990,30,0,CHECK,0,0,
5,1,15,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.5,BB,7d,3d,9c 8d 4s 8s,990,30,0,CHECK,0,0,
5,1,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.5,BTN,6d,3s,9c 8d 4s 8s,940,30,0,BET,50,0,
