GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
8,1,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,2d,4s,,990,15,0,DEALT_HOLE,0,0,
8,1,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,Ac,Jh,,1000,15,0,DEALT_HOLE,0,0,
8,1,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,9h,3c,,995,15,0,DEALT_HOLE,0,0,
8,1,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,9h,3c,,995,15,0,POST_SB,0,0,
8,1,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,2d,4s,,990,15,0,POST_BB,0,0,
8,1,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,Ac,Jh,,990,15,0,CALL,10,0,
8,1,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,3c,,975,25,0,BET,15,0,
8,1,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,2d,4s,,975,45,0,CALL,15,0,
8,1,9,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,Ac,Jh,,925,60,0,RAISE,50,0,
8,1,10,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,3c,,800,125,0,RAISE,125,0,
8,1,11,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,2d,4s,,800,300,0,CALL,175,0,
8,1,12,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,Ac,Jh,,925,475,0,FOLD,0,0,
8,1,13,Flop,,,,,,,,8s 8h 4h,0,475,0,DEALT_FLOP,0,0,
8,1,14,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,3c,8s 8h 4h,800,475,0,CHECK,0,0,
8,1,15,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,2d,4s,8s 8h 4h,800,475,0,CHECK,0,0,
8,1,16,Turn,,,,,,,,8s 8h 4h 2c,0,475,0,DEALT_TURN,0,0,
8,1,17,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,3c,8s 8h 4h 2c,800,475,0,CHECK,0,0,
8,1,18,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,2d,4s,8s 8h 4h 2c,800,475,0,CHECK,0,0,
8,1,19,River,,,,,,,,8s 8h 4h 2c 3h,0,475,0,DEALT_RIVER,0,0,
8,1,20,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,3c,8s 8h 4h 2c 3h,800,475,0,CHECK,0,0,
