GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
12,1,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,4d,Jc,,990,15,0,DEALT_HOLE,0,0,
12,1,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,Js,Qc,,1000,15,0,DEALT_HOLE,0,0,
12,1,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,6d,Qd,,995,15,0,DEALT_HOLE,0,0,
12,1,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,6d,Qd,,995,15,0,POST_SB,0,0,
12,1,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,4d,Jc,,990,15,0,POST_BB,0,0,
12,1,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,Js,Qc,,960,15,0,BET,30,0,
12,1,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,6d,Qd,,960,55,0,CALL,35,0,
12,1,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4d,Jc,,960,90,0,CALL,30,0,
12,1,9,Flop,,,,,,,,Tc Th 8h,0,120,0,DEALT_FLOP,0,0,
12,1,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,6d,Qd,Tc Th 8h,960,120,0,CHECK,0,0,
12,1,11,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4d,Jc,Tc Th 8h,960,120,0,CHECK,0,0,
12,1,12,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,Js,Qc,Tc Th 8h,960,120,0,CHECK,0,0,
12,1,13,Turn,,,,,,,,Tc Th 8h Kd,0,120,0,DEALT_TURN,0,0,
12,1,14,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,6d,Qd,Tc Th 8h Kd,960,120,0,CHECK,0,0,
12,1,15,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4d,Jc,Tc Th 8h Kd,960,120,0,FOLD,0,0,
12,1,16,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,Js,Qc,Tc Th 8h Kd,960,120,0,CHECK,0,0,
12,1,17,River,,,,,,,,Tc Th 8h Kd As,0,120,0,DEALT_RIVER,0,0,
12,1,18,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,6d,Qd,Tc Th 8h Kd As,960,120,0,CHECK,0,0,
12,2,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,7c,6h,,955,15,0,DEALT_HOLE,0,0,
12,2,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,4h,Kc,,1070,15,0,DEALT_HOLE,0,0,
12,2,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Jh,Qd,,960,15,0,DEALT_HOLE,0,0,
12,2,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,7c,6h,,955,15,0,POST_SB,0,0,
12,2,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,4h,Kc,,1070,15,0,POST_BB,0,0,
12,2,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Jh,Qd,,930,15,0,BET,20,0,
12,2,7,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,7c,6h,,930,45,0,CALL,25,0,
12,2,8,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4h,Kc,,990,70,0,RAISE,60,0,
12,2,9,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Jh,Qd,,840,150,0,RAISE,30,0,
12,2,10,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,7c,6h,,830,240,0,RAISE,10,0,
12,2,11,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4h,Kc,,590,340,0,RAISE,360,0,
12,2,12,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Jh,Qd,,100,740,0,RAISE,370,0,
12,2,13,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,7c,6h,,830,1480,0,FOLD,0,0,
12,2,14,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4h,Kc,,590,1480,0,FOLD,0,0,
12,2,15,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Jh,Qd,,1580,1480,0,WINS_POT,0,1480,Premature Win
12,3,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,3s,3d,,830,15,0,DEALT_HOLE,0,0,
12,3,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Jd,8h,,585,15,0,DEALT_HOLE,0,0,
12,3,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Th,Ts,,1570,15,0,DEALT_HOLE,0,0,
12,3,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Jd,8h,,585,15,0,POST_SB,0,0,
12,3,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Th,Ts,,1570,15,0,POST_BB,0,0,
12,3,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,3s,3d,,820,15,0,CALL,10,0,
12,3,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,Jd,8h,,555,25,0,BET,25,0,
12,3,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Th,Ts,,1520,55,0,RAISE,25,0,
12,3,9,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,3s,3d,,760,105,0,RAISE,10,0,
12,3,10,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,Jd,8h,,395,165,0,RAISE,125,0,
12,3,11,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Th,Ts,,1250,325,0,RAISE,135,0,
12,3,12,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,3s,3d,,760,595,0,FOLD,0,0,
12,3,13,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,Jd,8h,,395,595,0,FOLD,0,0,
12,3,14,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Th,Ts,,1845,595,0,WINS_POT,0,595,Premature Win
12,4,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,9c,Td,,750,15,0,DEALT_HOLE,0,0,
12,4,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,9s,3c,,395,15,0,DEALT_HOLE,0,0,
12,4,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,5c,6d,,1840,15,0,DEALT_HOLE,0,0,
12,4,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,5c,6d,,1840,15,0,POST_SB,0,0,
12,4,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,9c,Td,,750,15,0,POST_BB,0,0,
12,4,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,9s,3c,,340,15,0,BET,45,0,
12,4,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5c,6d,,1790,70,0,CALL,50,0,
12,4,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,9c,Td,,705,120,0,CALL,45,0,
12,4,9,Flop,,,,,,,,Tc 5s Ks,0,165,0,DEALT_FLOP,0,0,
12,4,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5c,6d,Tc 5s Ks,1790,165,0,CHECK,0,0,
12,4,11,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,9c,Td,Tc 5s Ks,705,165,0,CHECK,0,0,
12,4,12,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,9s,3c,Tc 5s Ks,340,165,0,CHECK,0,0,
12,4,13,Turn,,,,,,,,Tc 5s Ks Qh,0,165,0,DEALT_TURN,0,0,
12,4,14,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5c,6d,Tc 5s Ks Qh,1790,165,0,CHECK,0,0,
12,4,15,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,9c,Td,Tc 5s Ks Qh,705,165,0,CHECK,0,0,
12,4,16,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,9s,3c,Tc 5s Ks Qh,340,165,0,CHECK,0,0,
12,4,17,River,,,,,,,,Tc 5s Ks Qh Kh,0,165,0,DEALT_RIVER,0,0,
12,4,18,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5c,6d,Tc 5s Ks Qh Kh,1790,165,0,CHECK,0,0,
12,4,19,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,9c,Td,Tc 5s Ks Qh Kh,695,165,0,BET,10,0,
12,4,20,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,9s,3c,Tc 5s Ks Qh Kh,340,175,0,FOLD,0,0,
12,4,21,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5c,6d,Tc 5s Ks Qh Kh,1780,175,0,CALL,10,0,
12,4,22,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,9c,Td,Tc 5s Ks Qh Kh,880,185,0,WINS_POT,0,185,Twopair
12,5,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,Kh,2c,,875,15,0,DEALT_HOLE,0,0,
12,5,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7h,4s,,330,15,0,DEALT_HOLE,0,0,
12,5,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Kd,5s,,1780,15,0,DEALT_HOLE,0,0,
12,5,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,Kh,2c,,875,15,0,POST_SB,0,0,
12,5,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7h,4s,,330,15,0,POST_BB,0,0,
12,5,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Kd,5s,,1770,15,0,CALL,10,0,
12,5,7,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,Kh,2c,,840,25,0,BET,30,0,
12,5,8,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,7h,4s,,300,60,0,CALL,30,0,
12,5,9,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Kd,5s,,1710,90,0,RAISE,30,0,
12,5,10,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,Kh,2c,,790,150,0,RAISE,20,0,
12,5,11,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,7h,4s,,150,200,0,RAISE,100,0,
12,5,12,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,Kd,5s,,1470,350,0,RAISE,120,0,
12,5,13,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,Kh,2c,,790,590,0,FOLD,0,0,
12,5,14,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,7h,4s,,150,590,0,FOLD,0,0,
12,5,15,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Kd,5s,,2060,590,0,WINS_POT,0,590,Premature Win
12,6,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,9s,Kh,,790,15,0,DEALT_HOLE,0,0,
12,6,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,9h,5d,,145,15,0,DEALT_HOLE,0,0,
12,6,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Ks,3h,,2050,15,0,DEALT_HOLE,0,0,
12,6,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,9h,5d,,145,15,0,POST_SB,0,0,
12,6,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Ks,3h,,2050,15,0,POST_BB,0,0,
12,6,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,9s,Kh,,230,15,0,BET,550,0,
12,6,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,9h,5d,,145,575,0,FOLD,0,0,
12,6,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Ks,3h,,1500,575,0,CALL,550,0,
12,6,9,Flop,,,,,,,,Ac 3c Ah,0,1125,0,DEALT_FLOP,0,0,
12,6,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Ks,3h,Ac 3c Ah,1500,1125,0,CHECK,0,0,
12,6,11,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,9s,Kh,Ac 3c Ah,160,1125,0,BET,70,0,
12,6,12,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Ks,3h,Ac 3c Ah,1360,1195,0,RAISE,70,0,
12,6,13,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,9s,Kh,Ac 3c Ah,90,1335,0,CALL,70,0,
12,6,14,Turn,,,,,,,,Ac 3c Ah 6h,0,1405,0,DEALT_TURN,0,0,
12,6,15,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Ks,3h,Ac 3c Ah 6h,1360,1405,0,CHECK,0,0,
12,6,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,9s,Kh,Ac 3c Ah 6h,90,1405,0,CHECK,0,0,
12,6,17,River,,,,,,,,Ac 3c Ah 6h Qd,0,1405,0,DEALT_RIVER,0,0,
12,6,18,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Ks,3h,Ac 3c Ah 6h Qd,1360,1405,0,CHECK,0,0,
12,6,19,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,9s,Kh,Ac 3c Ah 6h Qd,90,1405,0,FOLD,0,0,
12,6,20,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Ks,3h,Ac 3c Ah 6h Qd,2765,1405,0,WINS_POT,0,1405,Premature Win
12,7,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Kh,2h,,80,15,0,DEALT_HOLE,0,0,
12,7,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,8c,8h,,145,15,0,DEALT_HOLE,0,0,
12,7,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,3d,Ts,,2760,15,0,DEALT_HOLE,0,0,
12,7,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,3d,Ts,,2760,15,0,POST_SB,0,0,
12,7,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Kh,2h,,80,15,0,POST_BB,0,0,
12,7,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,8c,8h,,135,15,0,CALL,10,0,
12,7,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,3d,Ts,,2755,25,0,CALL,5,0,
12,7,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Kh,2h,,30,30,0,BET,50,0,
12,7,9,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,8c,8h,,55,80,0,RAISE,30,0,
12,7,10,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,3d,Ts,,2475,160,0,RAISE,200,0,
12,7,11,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Kh,2h,,30,440,0,FOLD,0,0,
12,7,12,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,8c,8h,,55,440,0,FOLD,0,0,
12,7,13,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,3d,Ts,,2915,440,0,WINS_POT,0,440,Premature Win
12,8,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,9d,Ks,,25,15,0,DEALT_HOLE,0,0,
12,8,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7d,Td,,45,15,0,DEALT_HOLE,0,0,
12,8,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,6c,3h,,2915,15,0,DEALT_HOLE,0,0,
12,8,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,9d,Ks,,25,15,0,POST_SB,0,0,
12,8,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7d,Td,,45,15,0,POST_BB,0,0,
12,8,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,6c,3h,,2905,15,0,CALL,10,0,
12,8,7,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,9d,Ks,,5,25,0,BET,15,0,
12,8,8,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,7d,Td,,0,45,0,RAISE,30,0,
12,8,9,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,6c,3h,,2860,90,0,CALL,45,0,
12,8,10,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,SB,9d,Ks,,0,135,0,CALL,5,0,
12,8,11,Flop,,,,,,,,As 9s Qs Kh Jh,0,140,0,DEALT_FLOP,0,0,
12,8,12,Turn,,,,,,,,As 9s Qs Kh Jh,0,140,0,DEALT_TURN,0,0,
12,8,13,River,,,,,,,,As 9s Qs Kh Jh,0,140,0,DEALT_RIVER,0,0,
12,8,14,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7d,Td,As 9s Qs Kh Jh,140,140,0,WINS_POT,0,90,Straight
12,9,1,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,4s,6h,,135,15,0,DEALT_HOLE,0,0,
12,9,2,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN/SB,Ac,Jd,,2850,15,0,DEALT_HOLE,0,0,
12,9,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,4s,6h,,135,15,0,POST_SB,0,0,
12,9,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN/SB,Ac,Jd,,2850,15,0,POST_BB,0,0,
12,9,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4s,6h,,95,15,0,BET,35,0,
12,9,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN/SB,Ac,Jd,,2815,55,0,CALL,35,0,
12,9,7,Flop,,,,,,,,Qs 5c 3h,0,90,0,DEALT_FLOP,0,0,
12,9,8,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4s,6h,Qs 5c 3h,95,90,0,CHECK,0,0,
12,9,9,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN/SB,Ac,Jd,Qs 5c 3h,2815,90,0,CHECK,0,0,
12,9,10,Turn,,,,,,,,Qs 5c 3h Th,0,90,0,DEALT_TURN,0,0,
12,9,11,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4s,6h,Qs 5c 3h Th,95,90,0,CHECK,0,0,
12,9,12,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN/SB,Ac,Jd,Qs 5c 3h Th,2815,90,0,CHECK,0,0,
12,9,13,River,,,,,,,,Qs 5c 3h Th 8c,0,90,0,DEALT_RIVER,0,0,
12,9,14,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,4s,6h,Qs 5c 3h Th 8c,95,90,0,FOLD,0,0,
12,9,15,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN/SB,Ac,Jd,Qs 5c 3h Th 8c,2905,90,0,WINS_POT,0,90,Premature Win
12,10,1,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN/SB,7d,2h,,85,15,0,DEALT_HOLE,0,0,
12,10,2,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Qd,Jd,,2900,15,0,DEALT_HOLE,0,0,
12,10,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,Qd,Jd,,2900,15,0,POST_SB,0,0,
12,10,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN/SB,7d,2h,,85,15,0,POST_BB,0,0,
12,10,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Qd,Jd,,2895,15,0,CALL,5,0,
12,10,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN/SB,7d,2h,,85,20,0,CHECK,0,0,
12,10,7,Flop,,,,,,,,3s 3h 8h,0,20,0,DEALT_FLOP,0,0,
12,10,8,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,Qd,Jd,3s 3h 8h,2895,20,0,CHECK,0,0,
12,10,9,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN/SB,7d,2h,3s 3h 8h,85,20,0,CHECK,0,0,
12,10,10,Turn,,,,,,,,3s 3h 8h 5d,0,20,0,DEALT_TURN,0,0,
