GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
2,1,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,4c,9d,,990,15,0,DEALT_HOLE,0,0,
2,1,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,3s,4h,,1000,15,0,DEALT_HOLE,0,0,
2,1,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,Kc,8c,,995,15,0,DEALT_HOLE,0,0,
2,1,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,Kc,8c,,995,15,0,POST_SB,0,0,
2,1,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,4c,9d,,990,15,0,POST_BB,0,0,
2,1,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,3s,4h,,940,15,0,BET,50,0,
2,1,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,Kc,8c,,940,75,0,CALL,55,0,
2,1,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4c,9d,,940,130,0,CALL,50,0,
2,1,9,Flop,,,,,,,,9c Ac As,0,180,0,DEALT_FLOP,0,0,
2,1,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,Kc,8c,9c Ac As,940,180,0,CHECK,0,0,
2,1,11,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4c,9d,9c Ac As,940,180,0,CHECK,0,0,
2,1,12,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,3s,4h,9c Ac As,940,180,0,CHECK,0,0,
2,1,13,Turn,,,,,,,,9c Ac As 5d,0,180,0,DEALT_TURN,0,0,
2,1,14,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,Kc,8c,9c Ac As 5d,940,180,0,CHECK,0,0,
2,1,15,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4c,9d,9c Ac As 5d,940,180,0,CHECK,0,0,
2,1,16,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,3s,4h,9c Ac As 5d,940,180,0,CHECK,0,0,
2,1,17,River,,,,,,,,9c Ac As 5d Qs,0,180,0,DEALT_RIVER,0,0,
2,1,18,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,Kc,8c,9c Ac As 5d Qs,940,180,0,CHECK,0,0,
2,1,19,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,4c,9d,9c Ac As 5d Qs,440,180,0,BET,500,0,
2,1,20,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,3s,4h,9c Ac As 5d Qs,940,680,0,FOLD,0,0,
2,1,21,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,Kc,8c,9c Ac As 5d Qs,0,680,0,RAISE,440,0,
2,2,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN/SB,Ac,3h,,2050,15,0,DEALT_HOLE,0,0,
2,2,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,6d,Jd,,935,15,0,DEALT_HOLE,0,0,
2,2,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,6d,Jd,,935,15,0,POST_SB,0,0,
2,2,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN/SB,Ac,3h,,2050,15,0,POST_BB,0,0,
2,2,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,6d,Jd,,930,15,0,CALL,5,0,
2,2,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN/SB,Ac,3h,,2005,20,0,BET,45,0,
2,2,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,6d,Jd,,885,65,0,CALL,45,0,
2,2,8,Flop,,,,,,,,2c 6h 5d,0,110,0,DEALT_FLOP,0,0,
2,2,9,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,6d,Jd,2c 6h 5d,885,110,0,CHECK,0,0,
2,2,10,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN/SB,Ac,3h,2c 6h 5d,1945,110,0,BET,60,0,
2,2,11,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,6d,Jd,2c 6h 5d,825,170,0,CALL,60,0,
2,2,12,Turn,,,,,,,,2c 6h 5d Ah,0,230,0,DEALT_TURN,0,0,
2,2,13,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BB,6d,Jd,2c 6h 5d Ah,825,230,0,CHECK,0,0,
