GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
18,1,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,3d,2h,,990,15,0,DEALT_HOLE,0,0,
18,1,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,7s,Ks,,1000,15,0,DEALT_HOLE,0,0,
18,1,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,5d,Ts,,995,15,0,DEALT_HOLE,0,0,
18,1,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,5d,Ts,,995,15,0,POST_SB,0,0,
18,1,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,3d,2h,,990,15,0,POST_BB,0,0,
18,1,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,7s,Ks,,990,15,0,CALL,10,0,
18,1,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,5d,Ts,,990,25,0,CALL,5,0,
18,1,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,3d,2h,,990,30,0,CHECK,0,0,
18,1,9,Flop,,,,,,,,8d Ah Kd,0,30,0,DEALT_FLOP,0,0,
18,1,10,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,5d,Ts,8d Ah Kd,990,30,0,CHECK,0,0,
18,1,11,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,3d,2h,8d Ah Kd,990,30,0,CHECK,0,0,
18,1,12,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,7s,Ks,8d Ah Kd,990,30,0,CHECK,0,0,
18,1,13,Turn,,,,,,,,8d Ah Kd 4c,0,30,0,DEALT_TURN,0,0,
18,1,14,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,5d,Ts,8d Ah Kd 4c,990,30,0,CHECK,0,0,
18,1,15,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,3d,2h,8d Ah Kd 4c,990,30,0,CHECK,0,0,
18,1,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BTN,7s,Ks,8d Ah Kd 4c,990,30,0,CHECK,0,0,
18,1,17,River,,,,,,,,8d Ah Kd 4c Jc,0,30,0,DEALT_RIVER,0,0,
18,1,18,River,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,SB,5d,Ts,8d Ah Kd 4c Jc,990,30,0,FOLD,0,0,
18,1,19,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BB,3d,2h,8d Ah Kd 4c Jc,990,30,0,CHECK,0,0,
18,2,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,5h,8d,,985,15,0,DEALT_HOLE,0,0,
18,2,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Th,9h,,1010,15,0,DEALT_HOLE,0,0,
18,2,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,6h,Ad,,990,15,0,DEALT_HOLE,0,0,
18,2,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,5h,8d,,985,15,0,POST_SB,0,0,
18,2,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,Th,9h,,1010,15,0,POST_BB,0,0,
18,2,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,6h,Ad,,910,15,0,BET,70,0,
18,2,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5h,8d,,910,95,0,CALL,75,0,
18,2,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Th,9h,,940,170,0,CALL,70,0,
18,2,9,Flop,,,,,,,,3c 7c Kd,0,240,0,DEALT_FLOP,0,0,
18,2,10,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5h,8d,3c 7c Kd,910,240,0,CHECK,0,0,
18,2,11,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Th,9h,3c 7c Kd,940,240,0,CHECK,0,0,
18,2,12,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,6h,Ad,3c 7c Kd,910,240,0,CHECK,0,0,
18,2,13,Turn,,,,,,,,3c 7c Kd 3s,0,240,0,DEALT_TURN,0,0,
18,2,14,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5h,8d,3c 7c Kd 3s,910,240,0,CHECK,0,0,
18,2,15,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Th,9h,3c 7c Kd 3s,920,240,0,BET,20,0,
18,2,16,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,1.0,BTN,6h,Ad,3c 7c Kd 3s,890,260,0,CALL,20,0,
18,2,17,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5h,8d,3c 7c Kd 3s,890,280,0,CALL,20,0,
18,2,18,River,,,,,,,,3c 7c Kd 3s Ac,0,300,0,DEALT_RIVER,0,0,
18,2,19,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,SB,5h,8d,3c 7c Kd 3s Ac,890,300,0,CHECK,0,0,
18,2,20,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1.0,BB,Th,9h,3c 7c Kd 3s Ac,920,300,0,CHECK,0,0,
18,3,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,3d,Kd,,890,15,0,DEALT_HOLE,0,0,
18,3,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,9h,Td,,915,15,0,DEALT_HOLE,0,0,
18,3,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,6c,2d,,1180,15,0,DEALT_HOLE,0,0,
18,3,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,9h,Td,,915,15,0,POST_SB,0,0,
18,3,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,6c,2d,,1180,15,0,POST_BB,0,0,
18,3,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,1.0,BTN,3d,Kd,,880,15,0,CALL,10,0,
