GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
5,1,1,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,2c,As,,990,15,0,DEALT_HOLE,0,0,
5,1,2,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Ad,Jh,,1000,15,0,DEALT_HOLE,0,0,
5,1,3,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,8c,Kh,,995,15,0,DEALT_HOLE,0,0,
5,1,4,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,8c,Kh,,995,15,0,POST_SB,0,0,
5,1,5,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,2c,As,,990,15,0,POST_BB,0,0,
5,1,6,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BTN,Ad,Jh,,990,15,0,CALL,10,0,
5,1,7,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,SB,8c,Kh,,990,25,0,CALL,5,0,
5,1,8,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,BB,2c,As,,990,30,0,CHECK,0,0,
5,1,9,Flop,,,,,,,,Qh 5h 4c,0,30,0,DEALT_FLOP,0,0,
5,1,10,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,SB,8c,Kh,Qh 5h 4c,990,30,0,CHECK,0,0,
5,1,11,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,BB,2c,As,Qh 5h 4c,990,30,0,CHECK,0,0,
5,1,12,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BTN,Ad,Jh,Qh 5h 4c,990,30,0,CHECK,0,0,
5,1,13,Turn,,,,,,,,Qh 5h 4c 4d,0,30,0,DEALT_TURN,0,0,
5,1,14,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,SB,8c,Kh,Qh 5h 4c 4d,990,30,0,CHECK,0,0,
5,1,15,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,BB,2c,As,Qh 5h 4c 4d,990,30,0,CHECK,0,0,
5,1,16,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BTN,Ad,Jh,Qh 5h 4c 4d,990,30,0,CHECK,0,0,
5,1,17,River,,,,,,,,Qh 5h 4c 4d 3c,0,30,0,DEALT_RIVER,0,0,
5,1,18,River,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,SB,8c,Kh,Qh 5h 4c 4d 3c,990,30,0,CHECK,0,0,
