GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
9,1,1,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,4d,3h,,990,15,0,DEALT_HOLE,0,0,
9,1,2,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BTN,9s,9c,,1000,15,0,DEALT_HOLE,0,0,
9,1,3,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Qs,Td,,995,15,0,DEALT_HOLE,0,0,
9,1,4,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,SB,Qs,Td,,995,15,0,POST_SB,0,0,
9,1,5,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BB,4d,3h,,990,15,0,POST_BB,0,0,
9,1,6,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BTN,9s,9c,,990,15,0,CALL,10,0,
9,1,7,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,SB,Qs,Td,,990,25,0,CALL,5,0,
9,1,8,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BB,4d,3h,,990,30,0,CHECK,0,0,
9,1,9,Flop,,,,,,,,Tc 9d Qh,0,30,0,DEALT_FLOP,0,0,
9,1,10,Flop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,SB,Qs,Td,Tc 9d Qh,990,30,0,CHECK,0,0,
9,1,11,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BB,4d,3h,Tc 9d Qh,990,30,0,CHECK,0,0,
9,1,12,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BTN,9s,9c,Tc 9d Qh,990,30,0,CHECK,0,0,
9,1,13,Turn,,,,,,,,Tc 9d Qh 8d,0,30,0,DEALT_TURN,0,0,
9,1,14,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,SB,Qs,Td,Tc 9d Qh 8d,990,30,0,CHECK,0,0,
9,1,15,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,BB,4d,3h,Tc 9d Qh 8d,990,30,0,CHECK,0,0,
9,1,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BTN,9s,9c,Tc 9d Qh 8d,890,30,0,BET,100,0,
9,1,17,Turn,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,SB,Qs,Td,Tc 9d Qh 8d,990,130,0,FOLD,0,0,
