GameID,RoundID,ActionID,Street,PlayerID,PlayerName,ModelName,Temperature,Position,HoleCard1,HoleCard2,BoardCards,StackBefore,PotTotalBefore,BetToCall,ActionType,ActionAmount,AmountWon,FinalHandRank
14,1,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,6s,2d,,990,15,0,DEALT_HOLE,0,0,
14,1,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BTN,8d,Ac,,1000,15,0,DEALT_HOLE,0,0,
14,1,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,Kd,7d,,995,15,0,DEALT_HOLE,0,0,
14,1,4,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,SB,Kd,7d,,995,15,0,POST_SB,0,0,
14,1,5,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,BB,6s,2d,,990,15,0,POST_BB,0,0,
14,1,6,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,BTN,8d,Ac,,790,15,0,BET,200,0,
14,1,7,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,SB,Kd,7d,,790,225,0,CALL,205,0,
14,1,8,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BB,6s,2d,,740,430,0,RAISE,50,0,
14,1,9,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,0.75,BTN,8d,Ac,,790,680,0,FOLD,0,0,
14,1,10,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,SB,Kd,7d,,740,680,0,CALL,50,0,
14,1,11,Flop,,,,,,,,As Th 2c,0,730,0,DEALT_FLOP,0,0,
14,1,12,Flop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,SB,Kd,7d,As Th 2c,740,730,0,CHECK,0,0,
14,1,13,Flop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BB,6s,2d,As Th 2c,740,730,0,CHECK,0,0,
14,1,14,Turn,,,,,,,,As Th 2c 3c,0,730,0,DEALT_TURN,0,0,
14,1,15,Turn,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,SB,Kd,7d,As Th 2c 3c,740,730,0,CHECK,0,0,
14,1,16,Turn,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.75,BB,6s,2d,As Th 2c 3c,740,730,0,CHECK,0,0,
14,1,17,River,,,,,,,,As Th 2c 3c Qd,0,730,0,DEALT_RIVER,0,0,
14,1,18,River,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,0.75,SB,Kd,7d,As Th 2c 3c Qd,740,730,0,CHECK,0,0,
14,2,1,Preflop,2,Llama 3.1 8B,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,,SB,4h,Ts,,1465,15,0,DEALT_HOLE,0,0,
14,2,2,Preflop,1,Mistral v0.3 7B,mistralai/Mistral-7B-Instruct-v0.3,,BB,7h,Js,,780,15,0,DEALT_HOLE,0,0,
14,2,3,Preflop,3,Qwen 2.5 7B,Qwen/Qwen2.5-7B-Instruct-Turbo,,BTN,Tc,Qd,,740,15,0,DEALT_HOLE,0,0,
